user_id,item_id,user_idx,item_idx
16,504,15,495
90,31,89,30
234,657,233,644
60,1020,59,990
92,947,91,920
158,1,157,0
1,228,0,225
42,143,41,140
43,26,42,25
130,200,129,197
307,71,306,70
147,339,146,335
311,229,310,226
296,286,295,283
217,82,216,81
80,886,79,863
314,9,313,8
64,527,63,518
249,79,248,78
21,298,20,295
215,151,214,148
112,750,111,736
188,474,187,465
56,230,55,227
307,431,306,426
144,313,143,310
23,404,22,400
22,227,21,224
18,647,17,634
312,480,311,471
256,29,255,28
158,568,157,558
311,141,310,138
303,179,302,176
25,478,24,469
145,1001,144,971
162,121,161,118
13,915,12,888
200,402,199,398
271,22,270,21
269,478,268,469
178,121,177,118
76,135,75,132
318,648,317,635
279,1291,278,1234
75,121,74,118
90,618,89,605
44,174,43,171
217,195,216,192
246,121,245,118
301,172,300,169
244,31,243,30
46,690,45,676
305,209,304,206
295,67,294,66
318,508,317,499
274,288,273,285
145,172,144,169
119,313,118,310
270,306,269,303
131,845,130,826
250,260,249,257
37,183,36,180
6,211,5,208
85,517,84,508
308,164,307,161
311,70,310,69
235,511,234,502
295,727,294,713
56,194,55,191
83,1035,82,1005
100,355,99,351
270,327,269,323
115,228,114,225
16,92,15,91
130,410,129,406
320,1157,319,1119
189,462,188,453
313,31,312,30
49,238,48,235
60,79,59,78
13,226,12,223
1,121,0,118
150,246,149,243
7,614,6,601
130,993,129,963
166,322,165,318
62,4,61,3
253,183,252,180
261,117,260,114
269,1020,268,990
269,136,268,133
322,197,321,194
7,647,6,634
170,245,169,242
294,288,293,285
151,522,150,513
311,213,310,210
291,627,290,614
318,204,317,201
207,14,206,13
279,163,278,160
94,235,93,232
121,86,120,85
292,653,291,640
48,690,47,676
1,114,0,111
250,2,249,1
119,716,118,702
291,99,290,98
59,238,58,235
311,73,310,72
177,919,176,892
1,132,0,129
144,778,143,763
268,68,267,67
232,705,231,691
279,1093,278,1059
22,173,21,170
122,715,121,701
145,315,144,311
119,1101,118,1066
261,259,260,256
1,134,0,131
94,45,93,44
330,11,329,10
291,741,290,727
6,180,5,177
188,88,187,87
253,203,252,200
215,194,214,191
307,1110,306,1075
130,876,129,853
74,326,73,322
13,305,12,302
4,260,3,257
261,294,260,291
159,259,158,256
137,55,136,54
174,699,173,685
91,172,90,169
296,272,295,269
125,483,124,474
328,200,327,197
296,510,295,501
237,100,236,99
150,13,149,12
151,25,150,24
271,8,270,7
113,294,112,291
239,605,238,592
291,824,290,806
16,168,15,165
207,746,206,732
312,1299,311,1241
268,250,267,247
195,887,194,864
271,50,270,49
74,9,73,8
144,66,143,65
195,14,194,13
109,159,108,156
227,293,226,290
233,357,232,353
264,475,263,466
78,1160,77,1122
130,682,129,668
127,380,126,376
130,568,129,558
330,136,329,133
109,195,108,192
280,1028,279,998
143,331,142,327
60,699,59,685
178,131,177,128
297,216,296,213
59,1117,58,1082
276,429,275,424
179,258,178,255
198,1169,197,1128
119,54,118,53
297,20,296,19
1,98,0,97
268,205,267,202
279,174,278,171
64,187,63,184
75,1017,74,987
307,21,306,20
244,238,243,235
210,135,209,132
262,258,261,255
320,68,319,67
85,660,84,647
311,348,310,344
1,186,0,183
64,515,63,506
322,32,321,31
82,216,81,213
200,227,199,224
178,926,177,899
276,347,275,343
207,133,206,130
87,135,86,132
331,7,330,6
286,83,285,82
87,163,86,160
254,380,253,376
96,91,95,90
232,1,231,0
315,98,314,97
43,553,42,543
276,270,275,267
93,222,92,219
330,235,329,232
82,504,81,495
89,732,88,718
38,216,37,213
308,85,307,84
24,153,23,150
235,1464,234,1341
1,221,0,218
222,69,221,68
43,114,42,111
223,322,222,318
158,271,157,268
32,249,31,246
211,526,210,517
268,425,267,420
280,975,279,947
10,463,9,454
69,258,68,255
210,96,209,95
213,144,212,141
254,50,253,49
58,272,57,269
291,385,290,381
11,714,10,700
329,100,328,99
86,258,85,255
7,621,6,608
308,481,307,472
10,655,9,642
255,185,254,182
226,180,225,177
274,25,273,24
293,156,292,153
295,173,294,170
286,1039,285,1009
42,48,41,47
271,242,270,239
323,333,322,329
145,250,144,247
38,1030,37,1000
332,566,331,556
194,520,193,511
148,172,147,169
144,1147,143,1111
269,961,268,933
290,71,289,70
65,676,64,663
207,754,206,740
210,631,209,618
92,715,91,701
50,475,49,466
244,676,243,663
164,597,163,586
11,230,10,227
186,925,185,898
190,147,189,144
184,1137,183,1102
185,127,184,124
44,257,43,254
293,484,292,475
150,1,149,0
60,179,59,176
269,640,268,627
138,493,137,484
292,183,291,180
152,272,151,269
42,999,41,969
59,121,58,118
7,22,6,21
24,427,23,422
144,747,143,733
261,322,260,318
201,475,200,466
133,258,132,255
139,268,138,265
112,322,111,318
301,184,300,181
296,275,295,272
271,197,270,194
221,172,220,169
323,9,322,8
111,340,110,336
207,170,206,167
136,276,135,273
124,616,123,603
185,528,184,519
286,341,285,337
151,529,150,520
264,401,263,397
144,64,143,63
23,528,22,519
328,742,327,728
200,72,199,71
249,23,248,22
130,56,129,55
140,319,139,315
158,483,157,474
177,89,176,88
59,549,58,539
319,879,318,856
42,102,41,101
301,1035,300,1005
214,79,213,78
259,210,258,207
261,597,260,586
136,298,135,295
293,705,292,691
75,496,74,487
52,1009,51,979
65,97,64,96
190,751,189,737
221,250,220,247
92,134,91,131
6,500,5,491
145,278,144,275
116,750,115,736
90,237,89,234
221,318,220,314
128,283,127,280
94,467,93,458
281,332,280,328
294,539,293,530
300,948,299,921
326,153,325,150
159,249,158,246
76,811,75,793
74,237,73,234
224,22,223,21
43,328,42,324
244,100,243,99
327,805,326,787
318,610,317,597
59,13,58,12
208,514,207,505
326,50,325,49
73,12,72,11
28,234,27,231
96,519,95,510
328,519,327,510
323,127,322,124
239,612,238,599
22,399,21,395
235,319,234,315
87,70,86,69
239,317,238,313
269,922,268,895
207,468,206,459
270,148,269,145
304,271,303,268
157,283,156,280
239,183,238,180
261,339,260,335
301,58,300,57
10,321,9,317
48,308,47,305
321,631,320,618
1,84,0,83
22,186,21,183
72,129,71,126
256,642,255,629
73,475,72,466
290,274,289,271
83,216,82,213
328,521,327,512
307,175,306,172
201,23,200,22
197,570,196,560
90,489,89,480
98,517,97,508
311,22,310,21
237,211,236,208
44,603,43,590
22,96,21,95
213,546,212,536
43,286,42,283
181,7,180,6
201,651,200,638
320,99,319,98
94,180,93,177
235,85,234,84
234,229,233,226
328,754,327,740
258,323,257,319
16,70,15,69
200,265,199,262
292,10,291,9
214,179,213,176
155,321,154,317
106,213,105,210
200,586,199,576
305,216,304,213
58,45,57,44
167,1306,166,1248
284,258,283,255
5,267,4,264
257,59,256,58
271,191,270,188
158,38,157,37
152,716,151,702
232,638,231,625
243,660,242,647
57,744,56,730
235,275,234,272
145,182,144,179
194,566,193,556
109,218,108,215
87,233,86,230
314,791,313,774
292,132,291,129
7,300,6,297
291,460,290,451
292,176,291,173
17,151,16,148
59,47,58,46
213,50,212,49
321,131,320,128
195,100,194,99
92,619,91,606
42,210,41,207
130,172,129,169
252,742,251,728
292,488,291,479
42,785,41,769
13,178,12,175
76,276,75,273
3,331,2,327
290,429,289,424
214,1065,213,1035
30,181,29,178
8,182,7,179
249,176,248,173
264,1069,263,1039
123,275,122,272
7,162,6,159
138,483,137,474
92,175,91,172
293,654,292,641
162,1047,161,1017
267,654,266,641
130,546,129,536
91,423,90,419
301,384,300,380
195,1084,194,1051
332,693,331,679
267,55,266,54
16,443,15,434
158,79,157,78
305,14,304,13
87,67,86,66
313,175,312,172
43,498,42,489
90,11,89,10
230,196,229,193
1,60,0,59
279,382,278,378
287,1016,286,986
167,603,166,590
119,154,118,151
126,878,125,855
60,474,59,465
296,427,295,422
300,243,299,240
83,186,82,183
207,1242,206,1197
130,550,129,540
245,222,244,219
256,756,255,742
1,177,0,174
59,10,58,9
148,1149,147,1113
10,48,9,47
178,549,177,539
295,4,294,3
263,523,262,514
230,402,229,398
152,132,151,129
334,282,333,279
10,203,9,200
173,300,172,297
269,168,268,165
292,100,291,99
60,508,59,499
313,265,312,262
234,506,233,497
154,484,153,475
14,56,13,55
52,748,51,734
212,515,211,506
13,42,12,41
119,245,118,242
44,202,43,199
126,884,125,861
159,111,158,108
90,301,89,298
320,42,319,41
114,269,113,266
9,691,8,677
137,195,136,192
297,301,296,298
334,603,333,590
152,97,151,96
184,498,183,489
325,430,324,425
39,315,38,311
63,150,62,147
297,22,296,21
216,12,215,11
257,276,256,273
256,778,255,763
200,229,199,226
249,22,248,21
184,47,183,46
276,58,275,57
298,261,297,258
244,743,243,729
59,132,58,129
301,1112,300,1077
327,192,326,189
285,288,284,285
71,346,70,342
271,172,270,169
286,269,285,266
226,270,225,267
311,233,310,230
60,178,59,175
200,191,199,188
128,276,127,273
303,460,302,451
90,659,89,646
279,108,278,105
217,566,216,556
34,310,33,307
293,157,292,154
24,742,23,728
303,1007,302,977
10,218,9,215
272,8,271,7
76,1129,75,1094
194,431,193,426
256,291,255,288
276,318,275,314
227,126,226,123
198,427,197,422
13,180,12,177
59,318,58,314
328,655,327,642
25,174,24,171
90,971,89,943
157,150,156,147
106,69,105,68
173,322,172,318
276,1135,275,1100
276,76,275,75
115,234,114,231
59,381,58,377
236,143,235,140
56,174,55,171
82,69,81,68
7,526,6,517
313,488,312,479
207,273,206,270
334,222,333,219
83,95,82,94
326,496,325,487
201,242,200,239
223,237,222,234
168,295,167,292
62,135,61,132
48,603,47,590
236,1328,235,1260
92,673,91,660
67,240,66,237
234,462,233,453
31,302,30,299
314,1139,313,1104
264,659,263,646
118,174,117,171
216,286,215,283
256,278,255,275
118,433,117,428
42,405,41,401
125,158,124,155
315,230,314,227
296,83,295,82
188,204,187,201
201,4,200,3
315,531,314,522
210,134,209,131
151,509,150,500
81,273,80,270
324,748,323,734
43,15,42,14
298,432,297,427
250,127,249,124
286,1265,285,1213
194,735,193,721
303,99,302,98
57,588,56,578
207,269,206,266
280,86,279,85
197,449,196,440
39,352,38,348
197,510,196,501
117,1,116,0
132,922,131,895
271,180,270,177
222,433,221,428
103,117,102,114
201,26,200,25
270,387,269,383
104,100,103,99
95,96,94,95
130,204,129,201
314,833,313,814
313,969,312,941
295,722,294,708
332,228,331,225
301,11,300,10
125,434,124,429
327,230,326,227
262,292,261,289
313,205,312,202
38,384,37,380
6,475,5,466
331,47,330,46
38,423,37,419
1,174,0,171
215,1039,214,1009
56,239,55,236
10,124,9,121
320,210,319,207
311,205,310,202
288,200,287,197
263,97,262,96
293,87,292,86
136,117,135,114
295,405,294,401
201,480,200,471
232,708,231,694
197,566,196,556
313,180,312,177
109,230,108,227
168,596,167,585
115,11,114,10
119,697,118,683
91,507,90,498
239,98,238,97
324,1033,323,1003
322,50,321,49
107,305,106,302
28,50,27,49
168,1197,167,1155
286,465,285,456
184,521,183,512
106,286,105,283
291,53,290,52
25,477,24,468
169,301,168,298
60,172,59,169
178,427,177,422
280,96,279,95
92,431,91,426
244,369,243,365
235,684,234,670
307,313,306,310
184,132,183,129
244,237,243,234
235,648,234,635
329,512,328,503
183,405,182,401
308,467,307,458
100,750,99,736
291,168,290,165
115,762,114,748
151,169,150,166
292,525,291,516
234,638,233,625
110,79,109,78
42,845,41,826
1,82,0,81
305,302,304,299
94,185,93,182
271,204,270,201
128,83,127,82
267,50,266,49
142,189,141,186
1,56,0,55
18,214,17,211
188,234,187,231
235,100,234,99
303,408,302,404
178,302,177,299
42,781,41,766
184,14,183,13
234,966,233,938
159,323,158,319
332,229,331,226
126,258,125,255
200,225,199,222
179,316,178,312
270,70,269,69
326,675,325,662
109,845,108,826
339,132,338,129
244,95,243,94
321,615,320,602
295,423,294,419
7,519,6,510
334,52,333,51
136,14,135,13
192,1160,191,1122
259,176,258,173
244,509,243,500
73,127,72,124
249,455,248,446
320,291,319,288
13,820,12,802
10,283,9,280
201,991,200,961
311,99,310,98
116,187,115,184
295,966,294,938
87,550,86,540
59,559,58,549
90,486,89,477
14,792,13,775
90,311,89,308
7,633,6,620
151,228,150,225
297,223,296,220
207,529,206,520
13,509,12,500
232,523,231,514
223,470,222,461
186,322,185,318
28,12,27,11
28,895,27,872
6,509,5,500
42,380,41,376
328,10,327,9
270,159,269,156
269,340,268,336
85,86,84,85
95,843,94,824
306,275,305,272
11,312,10,309
151,7,150,6
296,961,295,933
279,363,278,359
188,357,187,353
234,209,233,206
1,80,0,79
314,73,313,72
312,98,311,97
208,662,207,649
43,382,42,378
254,596,253,585
44,153,43,150
25,742,24,728
94,79,93,78
148,501,147,492
70,423,69,419
83,265,82,262
5,222,4,219
314,468,313,459
334,1163,333,1124
329,297,328,294
236,289,235,286
313,131,312,128
332,284,331,281
60,183,59,180
296,544,295,535
263,272,262,269
303,203,302,200
288,182,287,179
291,17,290,16
277,24,276,23
189,253,188,250
296,32,295,31
305,169,304,166
303,262,302,259
207,1098,206,1063
312,408,311,404
279,1413,278,1309
15,301,14,298
116,484,115,475
332,232,331,229
44,55,43,54
62,716,61,702
148,529,147,520
303,421,302,417
276,56,275,55
311,484,310,475
58,475,57,466
85,488,84,479
37,56,36,55
314,924,313,897
198,511,197,502
67,405,66,401
246,98,245,97
216,298,215,295
223,845,222,826
293,124,292,121
299,176,298,173
130,71,129,70
130,50,129,49
54,313,53,310
62,473,61,464
312,495,311,486
125,22,124,21
318,357,317,353
69,56,68,55
64,959,63,931
325,179,324,176
286,272,285,269
215,89,214,88
46,333,45,329
213,25,212,24
90,213,89,210
110,188,109,185
212,511,211,502
276,176,275,173
151,66,150,65
154,286,153,283
306,319,305,315
324,471,323,462
18,498,17,489
123,22,122,21
87,1189,86,1147
189,480,188,471
56,79,55,78
219,179,218,176
271,490,270,481
59,230,58,227
151,175,150,172
263,86,262,85
152,125,151,122
123,165,122,162
169,174,168,171
197,651,196,638
63,109,62,106
52,498,51,489
316,213,315,210
189,705,188,691
80,87,79,86
198,746,197,732
85,56,84,55
194,56,193,55
110,82,109,81
7,195,6,192
334,93,333,92
12,82,11,81
228,288,227,285
13,64,12,63
178,288,177,285
82,64,81,63
138,285,137,282
70,202,69,199
178,655,177,642
327,558,326,548
315,654,314,641
311,482,310,473
129,272,128,269
10,4,9,3
338,211,337,208
201,213,200,210
32,276,31,273
257,289,256,286
14,175,13,172
299,174,298,171
6,134,5,131
320,433,319,428
308,609,307,596
287,218,286,215
62,421,61,417
119,628,118,615
151,435,150,430
295,493,294,484
62,96,61,95
255,258,254,255
102,195,101,192
8,79,7,78
217,578,216,568
313,204,312,201
162,298,161,295
57,294,56,291
334,86,333,85
210,255,209,252
213,447,212,438
189,1021,188,991
220,306,219,303
339,582,338,572
28,184,27,181
244,157,243,154
234,491,233,482
269,131,268,128
270,1119,269,1084
211,257,210,254
239,671,238,658
201,98,200,97
43,403,42,399
315,216,314,213
90,357,89,353
144,303,143,300
90,739,89,725
72,527,71,518
286,248,285,245
327,497,326,488
141,125,140,122
151,813,150,795
276,207,275,204
246,1073,245,1043
298,98,297,97
130,772,129,758
297,176,296,173
178,250,177,247
128,417,127,413
270,281,269,278
63,251,62,248
42,357,41,353
334,100,333,99
162,222,161,219
184,1020,183,990
72,79,71,78
314,735,313,721
83,77,82,76
21,218,20,215
325,656,324,643
283,83,282,82
130,418,129,414
28,282,27,279
43,7,42,6
176,272,175,269
332,451,331,442
312,631,311,618
16,655,15,642
249,182,248,179
18,209,17,206
293,216,292,213
164,689,163,675
306,1009,305,979
327,655,326,642
280,756,279,742
106,97,105,96
109,147,108,144
156,58,155,57
23,511,22,502
112,689,111,675
116,313,115,310
271,13,270,12
313,136,312,133
240,898,239,874
52,405,51,401
262,1278,261,1223
13,428,12,423
16,151,15,148
235,435,234,430
217,685,216,671
295,736,294,722
13,212,12,209
223,1,222,0
158,144,157,141
197,181,196,178
235,433,234,428
331,69,330,68
312,134,311,131
299,168,298,165
184,780,183,765
210,465,209,456
144,237,143,234
320,250,319,247
311,692,310,678
291,558,290,548
38,392,37,388
276,250,275,247
280,225,279,222
295,588,294,578
145,109,144,106
26,269,25,266
308,4,307,3
262,71,261,70
221,684,220,670
1,229,0,226
266,508,265,499
59,127,58,124
325,505,324,496
327,133,326,130
282,269,281,266
151,300,150,297
104,283,103,280
291,1017,290,987
276,770,275,756
334,1108,333,1073
64,1133,63,1098
58,42,57,41
106,584,105,574
159,258,158,255
6,525,5,516
77,23,76,22
95,15,94,14
102,307,101,304
184,172,183,169
306,306,305,303
293,514,292,505
330,121,329,118
291,147,290,144
13,168,12,165
313,435,312,430
307,229,306,226
314,54,313,53
269,529,268,520
283,186,282,183
158,8,157,7
20,118,19,115
193,393,192,389
167,222,166,219
144,880,143,857
152,780,151,765
71,462,70,453
130,125,129,122
62,527,61,518
221,17,220,16
230,50,229,49
159,930,158,903
174,107,173,104
97,7,96,6
84,289,83,286
125,143,124,140
316,483,315,474
327,93,326,92
13,856,12,836
216,202,215,199
263,183,262,180
5,173,4,170
85,372,84,368
194,519,193,510
109,550,108,540
201,198,200,195
340,172,339,169
237,23,236,22
239,135,238,132
72,382,71,378
297,480,296,471
195,591,194,581
85,709,84,695
308,502,307,493
311,117,310,114
247,251,246,248
235,792,234,775
338,79,337,78
244,428,243,423
187,70,186,69
253,483,252,474
203,332,202,328
308,673,307,660
180,433,179,428
327,811,326,793
339,47,338,46
342,746,341,732
260,1105,259,1070
40,754,39,740
175,31,174,30
138,100,137,99
252,9,251,8
59,421,58,417
1,235,0,232
301,95,300,94
151,357,150,353
268,404,267,400
199,473,198,464
299,210,298,207
90,966,89,938
325,514,324,505
294,483,293,474
297,86,296,85
293,647,292,634
286,142,285,139
222,164,221,161
73,474,72,465
93,845,92,826
85,1101,84,1066
223,216,222,213
13,319,12,315
135,294,134,291
72,204,71,201
144,523,143,514
320,11,319,10
267,684,266,670
60,490,59,481
189,694,188,680
249,240,248,237
180,121,179,118
6,209,5,206
63,301,62,298
179,895,178,872
176,305,175,302
293,251,292,248
42,204,41,201
328,523,327,514
206,333,205,329
279,67,278,66
271,661,270,648
250,200,249,197
103,144,102,141
50,1084,49,1051
128,1141,127,1106
275,191,274,188
95,173,94,170
87,651,86,638
200,431,199,426
325,506,324,497
221,1073,220,1043
2,297,1,294
341,876,340,853
231,126,230,123
269,474,268,465
249,58,248,57
305,947,304,920
184,836,183,817
11,428,10,423
236,699,235,685
207,134,206,131
125,945,124,918
120,282,119,279
160,93,159,92
298,418,297,414
326,444,325,435
70,265,69,262
298,465,297,456
343,186,342,183
201,461,200,452
91,264,90,261
97,435,96,430
70,152,69,149
6,19,5,18
89,246,88,243
94,402,93,398
42,404,41,400
130,566,129,556
13,614,12,601
291,410,290,406
214,121,213,118
320,1210,319,1168
60,810,59,792
141,744,140,730
288,97,287,96
145,750,144,736
189,496,188,487
130,55,129,54
136,56,135,55
74,15,73,14
100,302,99,299
329,98,328,97
64,100,63,99
60,152,59,149
83,252,82,249
330,51,329,50
125,290,124,287
327,451,326,442
161,14,160,13
24,372,23,368
200,286,199,283
96,8,95,7
297,12,296,11
94,257,93,254
102,89,101,88
119,684,118,670
60,151,59,148
295,404,294,400
308,447,307,438
312,1203,311,1161
311,310,310,307
87,209,86,206
58,1097,57,1062
279,780,278,765
56,568,55,558
330,215,329,212
7,92,6,91
179,315,178,311
297,699,296,685
91,195,90,192
293,194,292,191
94,727,93,713
57,282,56,279
216,651,215,638
62,8,61,7
59,385,58,381
119,275,118,272
118,324,117,320
304,298,303,295
26,9,25,8
308,965,307,937
270,707,269,693
221,100,220,99
119,193,118,190
303,235,302,232
117,174,116,171
327,1098,326,1063
23,516,22,507
48,661,47,648
76,531,75,522
301,410,300,406
223,298,222,295
328,528,327,519
174,458,173,449
23,83,22,82
6,175,5,172
38,780,37,765
184,89,183,88
244,13,243,12
13,263,12,260
344,479,343,470
141,222,140,219
144,286,143,283
324,597,323,586
96,484,95,475
90,199,89,196
270,379,269,375
246,109,245,106
130,90,129,89
326,318,325,314
9,521,8,512
221,32,220,31
37,79,36,78
279,871,278,848
163,56,162,55
46,1062,45,1032
117,176,116,173
269,608,268,595
148,214,147,211
294,1067,293,1037
59,724,58,710
49,53,48,52
240,301,239,298
207,1283,206,1228
255,271,254,268
312,557,311,547
297,515,296,506
106,165,105,162
291,421,290,417
145,552,144,542
89,936,88,909
85,71,84,70
339,856,338,836
221,467,220,458
286,196,285,193
116,195,115,192
144,172,143,169
214,208,213,205
234,519,233,510
244,596,243,585
222,739,221,725
45,127,44,124
344,306,343,303
144,461,143,452
189,1099,188,1064
274,275,273,272
134,539,133,530
94,655,93,642
262,1220,261,1177
12,96,11,95
90,307,89,304
77,498,76,489
305,1101,304,1066
198,357,197,353
207,186,206,183
158,580,157,570
279,1498,278,1367
210,722,209,708
200,528,199,519
